_id,height,race,gender,birth,spouse,death,realm,hair,name,wikiUrl,series
5cd99d4bde30eff6ebccfcfd,,Dwarf,Male,TA 2552,,TA 2589,,,Frór,http://lotr.wikia.com//wiki/Fr%C3%B3r,lotr
5cd99d4bde30eff6ebccfcfe,,Dwarf,Male,"Late ,Third Age",,November 102994,,,Frár,http://lotr.wikia.com//wiki/Fr%C3%A1r,lotr
5cd99d4bde30eff6ebccfcff,,Dwarf,Male,TA 2662,Unnamed wife,TA 2799,,,Fundin,http://lotr.wikia.com//wiki/Fundin,lotr
5cd99d4bde30eff6ebccfd00,,Human,Male,TA 2570,Unnamed wife,TA 2659,Rohan,,Fréa,http://lotr.wikia.com//wiki/Fr%C3%A9a,lotr
5cd99d4bde30eff6ebccfd01,,Human,Male,TA 2726,Unnamed wife,TA 2798,Rohan,,Fréaláf Hildeson,http://lotr.wikia.com//wiki/Fr%C3%A9al%C3%A1f_Hildeson,lotr
5cd99d4bde30eff6ebccfd02,Tall,Elf,Male,YT 1169,Nerdanel,YT 1497,"Tirion,Formenos",Raven,Fëanor,http://lotr.wikia.com//wiki/F%C3%ABanor,lotr
5cd99d4bde30eff6ebccfd03,,Human,Female,TA 1896,Arvedui,,Arthedain,,Fíriel,http://lotr.wikia.com//wiki/F%C3%ADriel,lotr
5cd99d4bde30eff6ebccfd04,,Dwarf,Male,TA 2859,None,November 23TA 2941,,Yellow,Fíli and Kíli,http://lotr.wikia.com//wiki/F%C3%ADli_and_K%C3%ADli,lotr
5cd99d4bde30eff6ebccfd05,,Dwarf,,,,,,,Galar,http://lotr.wikia.com//wiki/Galar,lotr
5cd99d4bde30eff6ebccfd06,Tall,Elf,Female,YT 1362,Celeborn,"Still alive: Departed over the sea on ,September 29 ,3021","Eregion,Lothlórien,Caras Galadhon",Golden,Galadriel,http://lotr.wikia.com//wiki/Galadriel,lotr
5cd99d4bde30eff6ebccfd07,Tall,Human,Male,FA 417,Hareth,FA 462,,,Galdor,http://lotr.wikia.com//wiki/Galdor,lotr
5cd99d4bde30eff6ebccfd08,,Elf,Male,,,,,,Galion,http://lotr.wikia.com//wiki/Galion,lotr
5cd99d4bde30eff6ebccfd09,,Hobbit,Female,TA 2972,,FO 54,,,Daisy Gamgee I,http://lotr.wikia.com//wiki/Daisy_Gamgee_I,lotr
5cd99d4bde30eff6ebccfd0a,,Hobbit,Male,FO 2,Unnamed wife,FO,,,Frodo Gardner,http://lotr.wikia.com//wiki/Frodo_Gardner,lotr
5cd99d4bde30eff6ebccfd0b,,Hobbit,Male,TA 2965,None,,,,Hamson Gamgee,http://lotr.wikia.com//wiki/Hamson_Gamgee,lotr
5cd99d4bde30eff6ebccfd0c,,Hobbit,Female,TA 2976,,,,,May Gamgee,http://lotr.wikia.com//wiki/May_Gamgee,lotr
5cd99d4bde30eff6ebccfd0d,"1.22m (4'0"")",Hobbit,Male,"April 6 ,2980",Rosie Cotton,"Still alive, after going to the ,Undying Lands, in ,FO 61",,Blond (movie),Samwise Gamgee,http://lotr.wikia.com//wiki/Samwise_Gamgee,lotr
5cd99d4bde30eff6ebccfd0e,,Human,Male,"Possibly late ,Third Age",,,,Possibly blond,Gamling,http://lotr.wikia.com//wiki/Gamling,lotr
5cd99d4bde30eff6ebccfd0f,,Hobbit,Female,March 253021,Fastred of Greenholm,"Early ,Fourth Age",,Blonde or Golden,Elanor Gardner,http://lotr.wikia.com//wiki/Elanor_Gardner,lotr
5cd99d4bde30eff6ebccfd10,,Elf,Male,,,FA 473,,,Gelmir,http://lotr.wikia.com//wiki/Gelmir,lotr
5cd99d4bde30eff6ebccfd11,"1.2m (3'11"")",Hobbit,Male,TA 2926,Bell Goodchild,FO 7 (SR 1428),,"Brown, later gray",Hamfast Gamgee,http://lotr.wikia.com//wiki/Hamfast_Gamgee,lotr
5cd99d4bde30eff6ebccfd12,,Hobbit,Male,TA 2969,,,,,Halfred Gamgee,http://lotr.wikia.com//wiki/Halfred_Gamgee,lotr
5cd99d4bde30eff6ebccfd13,6'3 (movie),Elf,Male,,,,,Golden (movie),Galdor of the Havens,http://lotr.wikia.com//wiki/Galdor_of_the_Havens,lotr
5cd99d4bde30eff6ebccfd14,Tall,Elf,Male,FA 450,,SA 3441,"Havens of Sirion,Lindon",Possibly golden (book) Dark brown (movie),Gil-galad,http://lotr.wikia.com//wiki/Gil-galad,lotr
5cd99d4bde30eff6ebccfd15,,Human,Female,First Age,"Hador, Lórindol",,,,Gildis,http://lotr.wikia.com//wiki/Gildis,lotr
5cd99d4bde30eff6ebccfd16,,Human,Male,"Late ,First Age",,FA 460,,,Gildor (Edain),http://lotr.wikia.com//wiki/Gildor_(Edain),lotr
5cd99d4bde30eff6ebccfd17,,Elf,Male,,,Possible sailed West,,Golden,Gildor Inglorion,http://lotr.wikia.com//wiki/Gildor_Inglorion,lotr
5cd99d4bde30eff6ebccfd18,,Elf,Male,,,Presumably still alive,,,Gilfanon,http://lotr.wikia.com//wiki/Gilfanon,lotr
5cd99d4bde30eff6ebccfd19,Short,Human,Male,"Late ,Third Age",,,,Black,Ghân-buri-Ghân,http://lotr.wikia.com//wiki/Gh%C3%A2n-buri-Gh%C3%A2n,lotr
5cd99d4bde30eff6ebccfd1a,,Human,Male,"Mid ,First Age",,,,,Gethron,http://lotr.wikia.com//wiki/Gethron,lotr
5cd99d4bde30eff6ebccfd1b,"Unknown (book) 1.66m (5'5"") (film)",Human,Female,TA 2907,Arathorn II,TA 3007,,Blonde (film),Gilraen,http://lotr.wikia.com//wiki/Gilraen,lotr
5cd99d4bde30eff6ebccfd1c,,Elf,Male,,,,,,Gelmir (of Angrod's kin),http://lotr.wikia.com//wiki/Gelmir_(of_Angrod%27s_kin),lotr
5cd99d4bde30eff6ebccfd1d,,Human,Male,TA 2732,Unnamed wife,TA 2770,,,Girion,http://lotr.wikia.com//wiki/Girion,lotr
5cd99d4bde30eff6ebccfd1e,,Human,Male,SA 2630,,,,,Gimilzagar,http://lotr.wikia.com//wiki/Gimilzagar,lotr
5cd99d4bde30eff6ebccfd1f,Tall,Elf,Male,"Possibly ,YT",None,FA 510,,Golden,Glorfindel,http://lotr.wikia.com//wiki/Glorfindel,lotr
5cd99d4bde30eff6ebccfd20,,Human,Male,"Unknown, late fifth or sixth century ,First Age",,,,,Glirhuin,http://lotr.wikia.com//wiki/Glirhuin,lotr
5cd99d4bde30eff6ebccfd21,,Human,Male,"Late ,Third Age",,,,,Gléowine,http://lotr.wikia.com//wiki/Gl%C3%A9owine,lotr
5cd99d4bde30eff6ebccfd22,,Human,Male,SA 3044,Unnamed wife,SA 3243,,,Gimilkhâd,http://lotr.wikia.com//wiki/Gimilkh%C3%A2d,lotr
5cd99d4bde30eff6ebccfd23,,Dwarf,Male,TA 2879,,"Unknown (Departed to ,Aman ,FO 120,)",,Auburn,Gimli,http://lotr.wikia.com//wiki/Gimli,lotr
5cd99d4bde30eff6ebccfd24,,Human,Male,"Late ,Third Age",,,,,Golasgil,http://lotr.wikia.com//wiki/Golasgil,lotr
5cd99d4bde30eff6ebccfd25,,Human,Male,TA 2619,,TA 2699,Rohan,,Goldwine,http://lotr.wikia.com//wiki/Goldwine,lotr
5cd99d4bde30eff6ebccfd26,,Hobbit,Female,,Madoc Brandybuck,,,,Hanna (Goldworthy) Brandybuck,http://lotr.wikia.com//wiki/Hanna_(Goldworthy)_Brandybuck,lotr
5cd99d4bde30eff6ebccfd27,,Hobbit,Male,TA 2908,Unnamed wife,"Before ,TA 3001",,,Gorbulas Brandybuck,http://lotr.wikia.com//wiki/Gorbulas_Brandybuck,lotr
5cd99d4bde30eff6ebccfd28,,Hobbit,Male,TA 2274,Unnamed wife,,,,Gorhendad (Oldbuck) Brandybuck,http://lotr.wikia.com//wiki/Gorhendad_(Oldbuck)_Brandybuck,lotr
5cd99d4bde30eff6ebccfd29,,Human,Male,"Late ,First Age",Eilinel,FA 460,,,Gorlim,http://lotr.wikia.com//wiki/Gorlim,lotr
5cd99d4bde30eff6ebccfd2a,,Dwarf,Male,TA 2136,Unnamed wife,TA 2385,Grey Mountains,,Glóin (King of Durin's Folk),http://lotr.wikia.com//wiki/Gl%C3%B3in_(King_of_Durin%27s_Folk),lotr
5cd99d4bde30eff6ebccfd2b,,Dwarf,Male,TA 2783,Unnamed wife,FO 15,,"Red, later White",Glóin,http://lotr.wikia.com//wiki/Gl%C3%B3in,lotr
5cd99d4bde30eff6ebccfd2c,,Human,Female,FA 415,Haldir,FA 473,,Blonde,Glóredhel,http://lotr.wikia.com//wiki/Gl%C3%B3redhel,lotr
5cd99d4bde30eff6ebccfd2d,,Hobbit,,,,,,,Gormadoc Deepdelver Brandybuck,http://lotr.wikia.com//wiki/Gormadoc_%22Deepdelver%22_Brandybuck,lotr
5cd99d4bde30eff6ebccfd2e,,Human,Male,TA 2668,Unnamed wife,TA 2741,Rohan,,Gram,http://lotr.wikia.com//wiki/Gram,lotr
5cd99d4bde30eff6ebccfd2f,,Hobbit,Male,TA 2810,,,,,Holman Greenhand,http://lotr.wikia.com//wiki/Holman_Greenhand,lotr
5cd99d4bde30eff6ebccfd30,,Hobbit,Female,TA 2862,Cotman Cotton,,,,Rose Greenhand,http://lotr.wikia.com//wiki/Rose_Greenhand,lotr
5cd99d4bde30eff6ebccfd31,Tall (in Man-form),Human,Male,"Unknown, probably several years or so after the ,Battle of Five Armies",,"Unknown, early ,Fourth Age",,Dark,Grimbeorn,http://lotr.wikia.com//wiki/Grimbeorn,lotr
5cd99d4bde30eff6ebccfd32,,Human,Male,"Late ,Third Age",,"March 15 ,3019",,,Grimbold,http://lotr.wikia.com//wiki/Grimbold,lotr
5cd99d4bde30eff6ebccfd33,,Human,Male,"Mid ,First Age",,FA 474,,,Grithnir,http://lotr.wikia.com//wiki/Grithnir,lotr
5cd99d4bde30eff6ebccfd34,,Dwarf,Male,TA 2671,Unnamed wife,TA 2923,,,Gróin,http://lotr.wikia.com//wiki/Gr%C3%B3in,lotr
5cd99d4bde30eff6ebccfd35,,Hobbit,Male,TA 2851,,,,,Halfred Greenhand,http://lotr.wikia.com//wiki/Halfred_Greenhand,lotr
5cd99d4bde30eff6ebccfd36,,Hobbit,Male,TA 2854,,,,,Erling Greenhand,http://lotr.wikia.com//wiki/Erling_Greenhand,lotr
5cd99d4bde30eff6ebccfd37,,Elf,Male,,Unnamed wife,,,,Guilin,http://lotr.wikia.com//wiki/Guilin,lotr
5cd99d4bde30eff6ebccfd38,,Hobbit,Male,TA 2859,,,,,Hending Greenhand,http://lotr.wikia.com//wiki/Hending_Greenhand,lotr
5cd99d4bde30eff6ebccfd39,,Dwarf,Male,TA 2563,Unnamed wife,TA 2805,,,Grór,http://lotr.wikia.com//wiki/Gr%C3%B3r,lotr
5cd99d4bde30eff6ebccfd3a,,Human,Male,"Mid ,First Age",,FA 456,,,Gundor,http://lotr.wikia.com//wiki/Gundor,lotr
5cd99d4bde30eff6ebccfd3b,,Human,Male,"Late ,Third Age",,"March 15 ,3019",,Blond,Guthláf,http://lotr.wikia.com//wiki/Guthl%C3%A1f,lotr
5cd99d4bde30eff6ebccfd3c,,Human,Male,FA 390,Gildis,FA 455,,Golden,Hador,http://lotr.wikia.com//wiki/Hador,lotr
5cd99d4bde30eff6ebccfd3d,,Human,Male,TA 2245,Unnamed wife,TA 2395,,,Hador (Steward),http://lotr.wikia.com//wiki/Hador_(Steward),lotr
5cd99d4bde30eff6ebccfd3e,Tall,Human,Male,TA 2916,,"March 15 ,3019",,Black,Halbarad,http://lotr.wikia.com//wiki/Halbarad,lotr
5cd99d4bde30eff6ebccfd3f,,Human,Male,FA 413,Glóredhel,FA 473,,,Haldir (Haladin),http://lotr.wikia.com//wiki/Haldir_(Haladin),lotr
5cd99d4bde30eff6ebccfd40,,Human,Male,TA 2940,Unnamed wife,TA 3015,,,Gálmód,http://lotr.wikia.com//wiki/G%C3%A1lm%C3%B3d,lotr
5cd99d4bde30eff6ebccfd41,,Elf,Male,"Unknown, possibly during the ,First Age","None, betrothed to ,Finduilas",FA 495,,Became grey in captivity,Gwindor,http://lotr.wikia.com//wiki/Gwindor,lotr
5cd99d4bde30eff6ebccfd42,,Elf,Male,,,TA 3019,,Golden,Haldir (Lorien),http://lotr.wikia.com//wiki/Haldir_(Lorien),lotr
5cd99d4bde30eff6ebccfd43,,Human,Female,FA 341,None,FA 420,,,Haleth,http://lotr.wikia.com//wiki/Haleth,lotr
5cd99d4bde30eff6ebccfd44,,Human,Male,"Late-,Third Age",,"February 28 ,3019",,,Gárulf,http://lotr.wikia.com//wiki/G%C3%A1rulf,lotr
5cd99d4bde30eff6ebccfd45,,Human,Male,"Late ,Third Age",,"Winter of ,TA 2758",,,Haleth (Helm's son),http://lotr.wikia.com//wiki/Haleth_(Helm%27s_son),lotr
5cd99d4bde30eff6ebccfd46,,Human,Male,SA 852,Tar-Ancalimë,SA 1211,,,Hallacar,http://lotr.wikia.com//wiki/Hallacar,lotr
5cd99d4bde30eff6ebccfd47,,Human,Male,TA 2480,Unnamed wife,TA 2605,,,Hallas (Steward),http://lotr.wikia.com//wiki/Hallas_(Steward),lotr
5cd99d4bde30eff6ebccfd48,,Human,Male,"Late ,First Age",Unnamed wife,Late First Age,,,Halmir,http://lotr.wikia.com//wiki/Halmir,lotr
5cd99d4bde30eff6ebccfd49,,Human,Male,SA 711,Unnamed wife,"Mid ,Second Age",,,Hallatan,http://lotr.wikia.com//wiki/Hallatan,lotr
5cd99d4bde30eff6ebccfd4a,,Hobbit,Male,TA 2760,Unnamed wife,,,,Hamfast of Gamwich,http://lotr.wikia.com//wiki/Hamfast_of_Gamwich,lotr
5cd99d4bde30eff6ebccfd4b,,Human,Female,FA 419,Galdor,,,,Hareth,http://lotr.wikia.com//wiki/Hareth,lotr
5cd99d4bde30eff6ebccfd4c,,Human,Male,"Late ,Third Age",,"March 15 ,3019",,,Harding,http://lotr.wikia.com//wiki/Harding,lotr
5cd99d4bde30eff6ebccfd4d,,Human,Male,FA 470,None,FA 501,,,Hardang,http://lotr.wikia.com//wiki/Hardang,lotr
5cd99d4bde30eff6ebccfd4e,,Human,Male,"Mid ,First Age",,FA 460,,,Hathaldir,http://lotr.wikia.com//wiki/Hathaldir,lotr
5cd99d4bde30eff6ebccfd4f,,Human,Male,"Sometime before ,SA 799",Unnamed wife,,,,Hatholdir,http://lotr.wikia.com//wiki/Hatholdir,lotr
5cd99d4bde30eff6ebccfd50,,Human,Male,TA 2691,Unnamed wife,TA 2759,Rohan,,Helm Hammerhand,http://lotr.wikia.com//wiki/Helm_Hammerhand,lotr
5cd99d4bde30eff6ebccfd51,,Human,Male,F.A. 365,,,,,Hathol,http://lotr.wikia.com//wiki/Hathol,lotr
5cd99d4bde30eff6ebccfd52,,Human,,FA 441,Beldis,FA 495,Brethil,,Handir,http://lotr.wikia.com//wiki/Handir,lotr
5cd99d4bde30eff6ebccfd53,,Human,Male,"Early ,Second Age",,unknown,,,Henderch,http://lotr.wikia.com//wiki/Henderch,lotr
5cd99d4bde30eff6ebccfd54,,Human,Male,"Late-,Third Age",Unnamed wife,"March 15 ,3019",,Gray,Herefara,http://lotr.wikia.com//wiki/Herefara,lotr
5cd99d4bde30eff6ebccfd55,,Elf,Male,,,,,,Hendor,http://lotr.wikia.com//wiki/Hendor,lotr
5cd99d4bde30eff6ebccfd56,,Human,Male,TA 2037,Unnamed wife,TA 2148,,,Herion,http://lotr.wikia.com//wiki/Herion,lotr
5cd99d4bde30eff6ebccfd57,,Human,Male,"Late-,Third Age",Unnamed wife,"March 15 ,3019",,,Herubrand,http://lotr.wikia.com//wiki/Herubrand,lotr
5cd99d4bde30eff6ebccfd58,,Human,Male,SA 2286,Tar-Vanimeldë,SA 2657,,,Herucalmo,http://lotr.wikia.com//wiki/Herucalmo,lotr
5cd99d4bde30eff6ebccfd59,Tall,Human,Male,"Late ,Third Age",,TA 3019,,,Hirgon,http://lotr.wikia.com//wiki/Hirgon,lotr
5cd99d4bde30eff6ebccfd5a,Tall,Human,Male,"Late ,Third Age",,"March 15 ,3019",,,Hirluin,http://lotr.wikia.com//wiki/Hirluin,lotr
5cd99d4bde30eff6ebccfd5b,,Hobbit,Male,TA 2846,Rowan,,,,Hob Gammidge,http://lotr.wikia.com//wiki/Hob_Gammidge,lotr
5cd99d4bde30eff6ebccfd5c,,Hobbit,Male,"Late ,Third Age",,,Shire,,Hob Hayward,http://lotr.wikia.com//wiki/Hob_Hayward,lotr
5cd99d4bde30eff6ebccfd5d,,Hobbit,Male,"Late ,Third Age",,"Late ,TA 3018",Shire,,Tobias Hornblower,http://lotr.wikia.com//wiki/Tobias_Hornblower,lotr
5cd99d4bde30eff6ebccfd5e,,Hobbit,,,,,,,Holfast Gardner,http://lotr.wikia.com//wiki/Holfast_Gardner,lotr
5cd99d4bde30eff6ebccfd5f,,Human,Male,"Possibly late ,Third Age",,"March 15 ,TA 3019",,Blond (Video game),Horn,http://lotr.wikia.com//wiki/Horn,lotr
5cd99d4bde30eff6ebccfd60,,Human,Male,"Mid ,FA",Unnamed wife,Mid FA,,,Hundad,http://lotr.wikia.com//wiki/Hundad,lotr
5cd99d4bde30eff6ebccfd61,,Human,Male,"Late ,First Age",Unnamed wife,FA 473,,,Hundar,http://lotr.wikia.com//wiki/Hundar,lotr
5cd99d4bde30eff6ebccfd62,,Human,Male,"Late ,FA",Unnamed wife,FA 499,,,Hunthor,http://lotr.wikia.com//wiki/Hunthor,lotr
5cd99d4bde30eff6ebccfd63,Tallest of all mortal men save his son Tuor only,Human,Male,FA 442,Rían,FA 473,,Golden,Huor,http://lotr.wikia.com//wiki/Huor,lotr
5cd99d4bde30eff6ebccfd64,,Human,Male,TA 899,Unnamed wife,TA 1149,Gondor,,Hyarmendacil I,http://lotr.wikia.com//wiki/Hyarmendacil_I,lotr
5cd99d4bde30eff6ebccfd65,,Human,Male,TA 1391,Unnamed wife,TA 1621,Gondor,,Hyarmendacil II,http://lotr.wikia.com//wiki/Hyarmendacil_II,lotr
5cd99d4bde30eff6ebccfd66,,Human,Male,TA 2975,"Unknown, possibly none","March 3, or ,4 ,3019",,Reddish brown (movie),Háma,http://lotr.wikia.com//wiki/H%C3%A1ma,lotr
5cd99d4bde30eff6ebccfd67,,Human,Male,TA 2515,Unnamed wife,TA 2628,,,Húrin II,http://lotr.wikia.com//wiki/H%C3%BArin_II,lotr
5cd99d4bde30eff6ebccfd68,,Human,Male,"Late ,Third Age",,"Winter of ,TA 2759",,,Háma (Helm's son),http://lotr.wikia.com//wiki/H%C3%A1ma_(Helm%27s_son),lotr
5cd99d4bde30eff6ebccfd69,,Human,Male,"Mid-,Third Age",,"Mid-,Third Age",,,Húrin of Emyn Arnen,http://lotr.wikia.com//wiki/H%C3%BArin_of_Emyn_Arnen,lotr
5cd99d4bde30eff6ebccfd6a,,Human,Male,FA 441,Morwen Eledhwen,FA 502,,"Golden, grey (in old age)",Húrin,http://lotr.wikia.com//wiki/H%C3%BArin,lotr
5cd99d4bde30eff6ebccfd6b,,Elf,Male,"Unknown, Awakened in the ,Years of the Trees",Iminyë,,,,Imin,http://lotr.wikia.com//wiki/Imin,lotr
5cd99d4bde30eff6ebccfd6c,,Elf,Female,"Unknown, Awakened in the ,Years of the Trees",Imin,,,,Iminyë,http://lotr.wikia.com//wiki/Iminy%C3%AB,lotr
5cd99d4bde30eff6ebccfd6d,,Human,Male,around FA 325,Unnamed wife,First Age,,,Imlach,http://lotr.wikia.com//wiki/Imlach,lotr
5cd99d4bde30eff6ebccfd6e,Tall,Human,Male,TA 2955,Unnamed wife,FO 34,,Black,Imrahil,http://lotr.wikia.com//wiki/Imrahil,lotr
5cd99d4bde30eff6ebccfd6f,,Human,Male,TA 1950,Mithrellas,TA 2076,,,Imrazôr,http://lotr.wikia.com//wiki/Imraz%C3%B4r,lotr
5cd99d4bde30eff6ebccfd70,Tall,Elf,Female,YT 1469,Tuor,Still Alive,,Golden,Idril,http://lotr.wikia.com//wiki/Idril,lotr
5cd99d4bde30eff6ebccfd71,,Dwarf,Male,,"Unknown, possibly none",FA 489,,,Ibûn,http://lotr.wikia.com//wiki/Ib%C3%BBn,lotr
5cd99d4bde30eff6ebccfd72,Tall,Elf,Female,,Finwë,Still Alive,Tirion,Golden,Indis,http://lotr.wikia.com//wiki/Indis,lotr
5cd99d4bde30eff6ebccfd73,,Human,Male,TA 2124,Unnamed wife,TA 2244,,,Húrin I,http://lotr.wikia.com//wiki/H%C3%BArin_I,lotr
5cd99d4bde30eff6ebccfd74,Tall,Elf,Male,"YT, and perhaps firstborn",Unnamed wife,Still Alive,"Valinor,Taniquetil",Probably Golden,Ingwë,http://lotr.wikia.com//wiki/Ingw%C3%AB,lotr
5cd99d4bde30eff6ebccfd75,,Human,Female,"Late ,Second Age",Ar-Gimilzôr,,,,Inzilbêth,http://lotr.wikia.com//wiki/Inzilb%C3%AAth,lotr
5cd99d4bde30eff6ebccfd76,,Human,Female,"Late ,Third Age",,,,,Ioreth,http://lotr.wikia.com//wiki/Ioreth,lotr
5cd99d4bde30eff6ebccfd77,,Human,Male,"b. ,TA 2990",,"Early-,Fourth Age",,,Iorlas,http://lotr.wikia.com//wiki/Iorlas,lotr
5cd99d4bde30eff6ebccfd78,,Hobbit,Male,TA 2842,Unnamed wife,TA 2946,,,Isembold Took,http://lotr.wikia.com//wiki/Isembold_Took,lotr
5cd99d4bde30eff6ebccfd79,,Human,Male,"Late ,Third Age",,"Early ,Fourth Age",,,Ingold,http://lotr.wikia.com//wiki/Ingold,lotr
5cd99d4bde30eff6ebccfd7a,,Hobbit,Male,TA 2832,Not married,TA 2930,,,Isengrim Took III,http://lotr.wikia.com//wiki/Isengrim_Took_III,lotr
5cd99d4bde30eff6ebccfd7b,,Human,Male,"Mid ,First Age",Unnamed wife,FA 495,,,Indor,http://lotr.wikia.com//wiki/Indor,lotr
5cd99d4bde30eff6ebccfd7c,,Elf,Male,YT,,"Unknown, probably still alive",,Probably Golden,Ingwion,http://lotr.wikia.com//wiki/Ingwion,lotr
5cd99d4bde30eff6ebccfd7d,,Human,Male,"After ,SA 1320",Unnamed wife,"Before ,SA 1731",,,Isilmo,http://lotr.wikia.com//wiki/Isilmo,lotr
5cd99d4bde30eff6ebccfd7e,,Human,Female,TA 2947,,,,,Ivriniel,http://lotr.wikia.com//wiki/Ivriniel,lotr
5cd99d4bde30eff6ebccfd7f,,Human,Female,FA 466,,FA 469,,Blonde,Lalaith,http://lotr.wikia.com//wiki/Lalaith,lotr
5cd99d4bde30eff6ebccfd80,,Human,Male,"Late ,First Age",Unnamed wife,,,,Larnach,http://lotr.wikia.com//wiki/Larnach,lotr
5cd99d4bde30eff6ebccfd81,,Elf,Male,,,"Still alive, departed to ,Aman ,FO 120",,"Uncertain (book), Blonde (films)",Legolas,http://lotr.wikia.com//wiki/Legolas,lotr
5cd99d4bde30eff6ebccfd82,Very tall almost 7'1,Human,Male,SA 3209,Unnamed wife,TA 2,"Arnor,Gondor",Black,Isildur,http://lotr.wikia.com//wiki/Isildur,lotr
5cd99d4bde30eff6ebccfd83,Tall,Elf,Male,,,"Possibly departed to ,Aman",,Brown (films),Lindir,http://lotr.wikia.com//wiki/Lindir,lotr
5cd99d4bde30eff6ebccfd84,,Human,Female,SA 551,,,,,Lindissë,http://lotr.wikia.com//wiki/Lindiss%C3%AB,lotr
5cd99d4bde30eff6ebccfd85,,Human,Female,SA 532,,,,,Isilmë,http://lotr.wikia.com//wiki/Isilm%C3%AB,lotr
5cd99d4bde30eff6ebccfd86,,Elf,Male,YT,Vairë,,,,Lindo,http://lotr.wikia.com//wiki/Lindo,lotr
5cd99d4bde30eff6ebccfd87,,Human,Female,TA 2857,Dírhael,TA 2929,,Brown (film),Ivorwen,http://lotr.wikia.com//wiki/Ivorwen,lotr
5cd99d4bde30eff6ebccfd88,,Human,Female,"Late ,Second Age",Unknown husband,Late Second Age,,,Lindórië,http://lotr.wikia.com//wiki/Lind%C3%B3ri%C3%AB,lotr
5cd99d4bde30eff6ebccfd89,,Elf,Male,YT,Unnamed wife,YT (possibly),,,Lenwë,http://lotr.wikia.com//wiki/Lenw%C3%AB,lotr
5cd99d4bde30eff6ebccfd8a,,Human,Male,"Late ,First Age",,Late First Age,,,Lorgan,http://lotr.wikia.com//wiki/Lorgan,lotr
5cd99d4bde30eff6ebccfd8b,,Human,Female,TA 2999,omer,,Rohan,,Lothíriel,http://lotr.wikia.com//wiki/Loth%C3%ADriel,lotr
5cd99d4bde30eff6ebccfd8c,,Human,Male,TA 2459,Unnamed wife,TA 2501,,,Léod,http://lotr.wikia.com//wiki/L%C3%A9od,lotr
5cd99d4bde30eff6ebccfd8d,,Human,Male,TA 2752,Unnamed wife,TA 2842,Rohan,,Brytta Léofa,http://lotr.wikia.com//wiki/Brytta_L%C3%A9ofa,lotr
5cd99d4bde30eff6ebccfd8e,,Dwarf,Male,"Late ,Third Age",,TA 2994,,,Lóni,http://lotr.wikia.com//wiki/L%C3%B3ni,lotr
5cd99d4bde30eff6ebccfd8f,,Elf,Female,YT 1200,Beren Erchamion,FA 503,,Black,Lúthien,http://lotr.wikia.com//wiki/L%C3%BAthien,lotr
5cd99d4bde30eff6ebccfd90,,Hobbit,Male,TA 2948,Unnamed wife,,,Brown,Farmer Maggot,http://lotr.wikia.com//wiki/Farmer_Maggot,lotr
5cd99d4bde30eff6ebccfd91,Tall,Human,Male,"Late ,Third Age",,,,Dark,Mablung the Ranger,http://lotr.wikia.com//wiki/Mablung_the_Ranger,lotr
5cd99d4bde30eff6ebccfd92,,Elf,Male,"During the ,Noontide of Valinor",Unnamed wife,Fate unknown,,Dark,Maglor,http://lotr.wikia.com//wiki/Maglor,lotr
5cd99d4bde30eff6ebccfd93,Tall,Elf,Male,"During the ,Noontide of Valinor",None,FA 587,,Dark red,Maedhros,http://lotr.wikia.com//wiki/Maedhros,lotr
5cd99d4bde30eff6ebccfd94,,Elf,Male,UnknownYT,Unnamed wife,Still alive,,Brown with copperlike-red,Mahtan,http://lotr.wikia.com//wiki/Mahtan,lotr
5cd99d4bde30eff6ebccfd95,,Human,Male,F.A. 341,,,,,Magor,http://lotr.wikia.com//wiki/Magor,lotr
5cd99d4bde30eff6ebccfd96,,Human,Female,SA 377,,,,,Mairen,http://lotr.wikia.com//wiki/Mairen,lotr
5cd99d4bde30eff6ebccfd97,,Human,Male,FA 307,Meldis,FA 398,,,Malach,http://lotr.wikia.com//wiki/Malach,lotr
5cd99d4bde30eff6ebccfd98,Tall,Elf,Male,FA 320,None,FA 510,,Black,Maeglin,http://lotr.wikia.com//wiki/Maeglin,lotr
5cd99d4bde30eff6ebccfd99,,Human,Male,TA 1144,Unnamed wife,TA 1349,Arthedain,,Malvegil,http://lotr.wikia.com//wiki/Malvegil,lotr
5cd99d4bde30eff6ebccfd9a,,Human,Male,"Late ,First Age",,Late First Age,,,Manthor,http://lotr.wikia.com//wiki/Manthor,lotr
5cd99d4bde30eff6ebccfd9b,,Human,Male,"After ,SA 61",Possible unnamed wife,"Early ,Second Age",,,Manwendil,http://lotr.wikia.com//wiki/Manwendil,lotr
5cd99d4bde30eff6ebccfd9c,,Hobbit,,,,,,,Malva Headstrong Brandybuck,http://lotr.wikia.com//wiki/Malva_%22Headstrong%22_Brandybuck,lotr
5cd99d4bde30eff6ebccfd9d,,Human,Male,TA 895,Unnamed wife,TA 1110,"Arthedain,Arnor",,Mallor,http://lotr.wikia.com//wiki/Mallor,lotr
5cd99d4bde30eff6ebccfd9e,,Human,Male,FA 282,Unnamed wife,FA 376,,,Marach,http://lotr.wikia.com//wiki/Marach,lotr
5cd99d4bde30eff6ebccfd9f,,Hobbit,Male,TA 1557,,"Sometime after ,TA 1601",,,Marcho,http://lotr.wikia.com//wiki/Marcho,lotr
